customer_id,payment_method,success_rate,cashback_offered,transaction_fee,customer_preference
1385,UPI,0.96,0,0.91,8
9590,Credit Card,0.82,9,0.92,2
8746,Amazon Pay Later,0.92,2,1.34,3
2351,UPI,0.93,0,0.14,8
1270,Pay on Delivery,0.8,5,1.41,0
1261,UPI,1.0,6,0.14,6
7702,Pay on Delivery,0.88,8,0.45,1
8377,Credit Card,0.9,6,1.25,8
4564,Amazon Pay Balance,0.84,3,0.26,10
6898,Net Banking,0.92,3,1.98,2
5673,Credit Card,0.96,7,1.59,5
5594,Net Banking,0.92,3,1.44,4
6156,UPI,0.96,0,0.61,1
5544,Amazon Pay Balance,0.95,8,0.19,8
7241,Debit Card,0.85,2,1.96,2
4684,UPI,0.89,0,0.38,5
1882,Credit Card,0.83,8,1.68,8
8714,Debit Card,0.81,9,0.48,7
3810,Amazon Pay Later,0.81,9,0.81,9
5808,Debit Card,0.99,4,1.42,4
4884,Credit Card,1.0,8,1.9,5
7207,Easy Monthly Installments (EMI),0.82,2,0.14,2
4156,Debit Card,0.87,5,0.6,4
4674,Credit Card,0.82,6,1.55,5
1410,Easy Monthly Installments (EMI),0.97,4,0.43,2
9887,UPI,0.9,7,0.31,9
5198,Easy Monthly Installments (EMI),0.92,9,0.19,1
7453,Amazon Pay Balance,0.91,5,1.05,9
8719,Amazon Pay Later,0.94,5,1.56,8
2173,Easy Monthly Installments (EMI),0.86,6,1.93,6
280,Amazon Pay Balance,0.83,7,0.61,3
3978,Amazon Pay Balance,0.8,1,0.33,2
2670,Amazon Pay Balance,0.89,6,0.86,3
7826,Easy Monthly Installments (EMI),0.98,8,0.21,8
9944,Credit Card,0.86,0,0.73,8
3982,Pay on Delivery,0.84,0,1.32,5
4770,Credit Card,0.99,6,0.42,10
5248,Amazon Pay Later,0.82,4,1.3,8
4428,Credit Card,0.81,0,1.95,8
6136,Net Banking,0.98,0,1.74,5
5574,Credit Card,0.94,1,0.78,4
4132,Credit Card,0.88,9,0.9,10
9901,Credit Card,0.95,8,0.9,2
7190,UPI,0.95,2,1.73,0
4536,Amazon Pay Later,0.81,8,1.99,3
2777,Net Banking,0.94,5,1.67,0
9312,Credit Card,0.93,9,1.16,0
7698,Pay on Delivery,0.99,5,0.28,5
8387,Amazon Pay Later,0.99,6,1.91,10
663,Debit Card,0.88,9,1.73,4
8672,UPI,0.92,7,1.7,6
8045,Easy Monthly Installments (EMI),0.83,2,0.84,0
4219,Pay on Delivery,0.81,7,0.95,0
9616,Credit Card,0.89,5,0.33,7
5061,Pay on Delivery,0.94,5,1.88,5
5875,Net Banking,0.91,2,1.89,7
5582,UPI,0.89,5,0.58,5
2015,Net Banking,0.96,7,1.42,5
3790,Easy Monthly Installments (EMI),0.96,6,0.49,9
9104,Easy Monthly Installments (EMI),0.95,9,0.85,6
7149,Pay on Delivery,0.82,9,0.67,1
7767,UPI,0.96,6,0.84,2
2365,Debit Card,0.98,2,0.69,3
3630,Pay on Delivery,0.81,9,0.76,0
5920,Amazon Pay Later,0.88,2,1.6,8
5676,UPI,1.0,4,0.67,8
8873,Amazon Pay Balance,0.92,4,1.65,3
6639,Easy Monthly Installments (EMI),0.9,8,1.18,0
4652,Debit Card,0.84,8,1.58,0
610,Pay on Delivery,0.91,9,1.85,5
7941,Easy Monthly Installments (EMI),0.89,4,0.36,1
3867,Amazon Pay Balance,0.83,4,0.75,0
372,Debit Card,0.89,5,0.21,9
6999,Easy Monthly Installments (EMI),0.83,7,0.87,10
616,Amazon Pay Balance,0.95,5,0.55,1
6912,Amazon Pay Balance,0.99,5,1.19,6
6011,Easy Monthly Installments (EMI),0.89,8,1.59,3
2254,Pay on Delivery,0.93,0,1.02,6
4943,Easy Monthly Installments (EMI),0.89,3,0.73,6
865,Net Banking,0.83,9,0.39,3
1269,UPI,0.99,9,0.15,1
7455,UPI,0.83,1,1.39,8
8977,Debit Card,0.82,8,0.16,9
4572,Amazon Pay Later,0.89,2,1.85,9
5230,Easy Monthly Installments (EMI),0.93,9,1.23,2
2238,Pay on Delivery,0.87,1,0.77,0
4055,Net Banking,0.84,7,0.18,10
936,UPI,0.96,3,0.89,7
6395,UPI,0.87,1,1.75,3
7892,Pay on Delivery,0.84,3,1.94,8
326,Net Banking,0.87,6,0.26,7
9727,Credit Card,0.84,6,1.58,10
7775,Net Banking,0.9,0,0.59,10
3862,Pay on Delivery,0.93,0,0.82,6
1986,UPI,0.96,2,1.14,8
4933,Amazon Pay Later,0.85,1,1.99,1
4604,Credit Card,0.83,2,0.5,3
2779,Pay on Delivery,0.8,3,0.35,4
9463,Pay on Delivery,0.85,6,1.23,4
8833,Amazon Pay Balance,0.8,1,1.72,0
7755,Net Banking,0.87,6,1.33,8
4079,Amazon Pay Balance,0.83,4,0.76,8
1368,Credit Card,0.92,7,1.96,4
4043,Credit Card,0.88,7,1.99,9
2576,Credit Card,0.82,4,1.56,2
6755,Debit Card,0.88,9,1.62,7
1582,Net Banking,0.84,7,1.55,6
1987,Pay on Delivery,0.94,8,0.59,4
2241,Easy Monthly Installments (EMI),0.87,6,0.39,0
3967,Amazon Pay Later,0.83,5,1.15,6
7605,Amazon Pay Later,0.87,6,1.91,10
8321,Pay on Delivery,0.84,6,1.77,0
5969,Amazon Pay Balance,0.96,2,0.3,0
9044,Pay on Delivery,1.0,5,0.21,8
7494,Amazon Pay Balance,0.81,5,1.76,5
4104,Easy Monthly Installments (EMI),0.94,8,1.26,6
2077,Amazon Pay Balance,0.85,0,0.68,1
5232,Net Banking,0.81,6,1.17,10
2995,UPI,0.8,0,0.52,7
3745,Amazon Pay Balance,0.98,9,1.9,6
5595,Credit Card,0.87,3,1.67,4
7532,Amazon Pay Balance,1.0,6,1.93,7
7372,Credit Card,0.89,5,0.46,1
1645,Debit Card,0.84,5,1.7,5
3145,UPI,0.96,4,1.16,3
243,UPI,0.99,6,0.72,6
4086,Easy Monthly Installments (EMI),0.96,8,1.01,5
7955,Net Banking,0.95,5,1.89,5
7270,Pay on Delivery,0.87,9,1.41,4
7131,Net Banking,0.81,6,0.78,10
6829,Amazon Pay Later,0.84,8,2.0,4
8363,Debit Card,0.89,6,0.76,1
8845,Easy Monthly Installments (EMI),0.99,5,1.65,10
6332,Net Banking,0.94,2,1.59,6
3513,Credit Card,0.97,0,1.47,6
1500,Debit Card,0.86,9,1.37,7
2159,UPI,0.94,8,0.31,3
5163,Pay on Delivery,0.97,6,1.99,10
4040,Pay on Delivery,0.9,2,0.41,10
2036,Credit Card,0.89,9,1.23,10
7978,Easy Monthly Installments (EMI),0.94,8,0.57,8
858,Easy Monthly Installments (EMI),0.91,2,0.42,9
3824,Debit Card,1.0,2,1.16,2
6771,UPI,0.89,6,1.69,2
9242,Net Banking,0.84,1,0.82,1
299,Credit Card,0.89,9,0.25,9
7245,Credit Card,0.85,6,1.29,6
924,UPI,0.91,6,1.56,9
4233,Credit Card,0.83,0,0.66,1
4307,Pay on Delivery,0.99,9,1.41,6
2800,Net Banking,0.97,1,0.24,2
6579,Net Banking,0.83,4,0.79,0
4876,Net Banking,0.83,3,1.0,10
5327,UPI,0.9,2,1.59,7
6583,Amazon Pay Balance,0.95,9,0.74,7
1803,Amazon Pay Balance,0.84,7,0.96,9
2658,Easy Monthly Installments (EMI),0.81,6,1.29,0
3347,Easy Monthly Installments (EMI),0.91,8,1.29,10
9664,Pay on Delivery,0.94,2,1.08,5
2950,Credit Card,0.85,9,0.72,3
942,Net Banking,0.95,0,1.37,4
1908,Credit Card,0.99,8,1.69,7
4838,UPI,0.83,8,0.39,7
8106,Credit Card,0.9,0,0.75,6
1244,Amazon Pay Later,0.81,7,1.37,4
5697,Amazon Pay Balance,0.84,9,1.54,5
1467,Credit Card,0.82,0,1.58,7
3958,Credit Card,0.88,5,1.34,4
1967,Debit Card,0.96,8,1.01,2
376,Pay on Delivery,0.92,2,1.33,8
263,Credit Card,0.84,5,0.36,8
4363,Amazon Pay Later,0.81,2,0.49,9
6503,Amazon Pay Balance,0.91,4,1.86,0
7834,Debit Card,0.83,6,1.85,6
1894,Pay on Delivery,0.87,9,1.48,3
8107,UPI,0.9,3,0.72,5
1653,Easy Monthly Installments (EMI),0.98,3,1.33,6
5541,UPI,0.82,6,1.41,7
3893,Amazon Pay Balance,0.93,4,1.08,10
600,Easy Monthly Installments (EMI),0.8,0,1.52,4
4816,UPI,0.93,9,0.16,4
1913,Pay on Delivery,0.91,1,0.59,5
9485,Amazon Pay Later,0.96,5,1.61,6
8793,Credit Card,0.91,8,1.88,4
8573,Amazon Pay Balance,0.87,6,1.76,4
4214,Easy Monthly Installments (EMI),0.85,3,1.46,3
3638,Debit Card,0.82,1,0.41,0
9291,Credit Card,0.91,3,0.8,6
5600,UPI,0.98,4,0.2,6
6449,UPI,0.9,1,1.32,5
8558,Debit Card,0.95,0,0.95,9
7383,Amazon Pay Later,0.86,3,1.19,1
8983,Pay on Delivery,0.89,5,1.96,1
3570,Pay on Delivery,0.86,0,0.86,5
7708,Debit Card,0.82,0,0.68,8
747,Amazon Pay Balance,0.88,8,0.39,4
8505,Debit Card,0.95,4,0.37,6
4634,UPI,0.88,1,1.09,1
921,Amazon Pay Later,0.93,1,1.52,5
9270,Amazon Pay Later,0.95,3,1.17,10
7009,Net Banking,0.86,1,1.76,5
2382,Debit Card,0.96,3,0.7,9
3619,Amazon Pay Balance,0.87,5,1.23,5
8990,UPI,0.85,6,1.36,5
4444,Credit Card,0.84,5,0.63,3
273,Pay on Delivery,0.84,3,0.85,4
1774,Pay on Delivery,0.95,9,1.22,3
2548,Pay on Delivery,0.98,2,0.14,5
3165,Amazon Pay Later,0.85,3,1.78,8
4781,Pay on Delivery,0.82,4,0.31,4
947,Debit Card,0.86,3,0.19,4
507,Net Banking,0.93,2,0.51,2
6720,Amazon Pay Balance,0.87,0,1.05,10
8436,Amazon Pay Balance,0.91,2,0.72,6
8698,Easy Monthly Installments (EMI),0.95,4,0.94,4
6361,Pay on Delivery,0.88,5,0.26,1
7658,UPI,1.0,3,0.54,8
3591,Amazon Pay Later,0.86,0,0.29,4
1193,UPI,1.0,9,0.54,6
1465,Pay on Delivery,0.84,6,1.44,6
391,Net Banking,0.82,8,1.19,9
5616,Credit Card,0.95,5,0.73,7
6107,Pay on Delivery,0.94,5,0.6,3
8865,Credit Card,0.96,8,2.0,6
2561,Credit Card,0.87,3,1.56,2
5868,Amazon Pay Balance,0.99,4,1.66,8
1212,Amazon Pay Later,0.82,4,0.15,7
9122,Pay on Delivery,0.81,4,0.21,9
1540,UPI,0.86,7,1.45,8
9105,UPI,0.96,0,0.46,1
644,Net Banking,0.93,9,0.91,3
8694,Credit Card,0.89,9,0.45,0
8922,Amazon Pay Later,0.85,2,0.44,7
1284,Amazon Pay Later,0.81,7,0.31,3
7681,Net Banking,0.87,8,1.23,3
7346,Debit Card,0.89,1,1.5,6
4387,Amazon Pay Later,0.94,3,0.21,5
920,Amazon Pay Later,0.93,7,0.62,2
2340,UPI,0.99,4,1.35,7
8948,Net Banking,0.82,0,0.85,1
5931,Pay on Delivery,0.87,5,1.44,0
5403,Amazon Pay Later,0.9,8,1.54,1
5664,Amazon Pay Later,0.93,8,0.16,8
5276,UPI,0.9,0,0.82,4
508,Pay on Delivery,0.98,3,1.49,4
1437,Pay on Delivery,0.92,0,0.82,5
8751,Amazon Pay Later,0.81,6,0.11,2
7355,UPI,0.82,2,0.74,0
4517,Debit Card,0.95,1,1.76,7
3623,Amazon Pay Balance,0.94,7,1.91,6
4400,Easy Monthly Installments (EMI),0.83,8,1.16,7
5038,UPI,0.81,6,0.68,8
8112,UPI,0.92,5,0.99,1
3716,Amazon Pay Later,0.93,9,0.55,4
7838,UPI,0.83,5,0.42,1
1302,Net Banking,0.89,8,1.04,7
7371,Credit Card,0.86,4,1.5,3
5186,Credit Card,0.99,4,0.52,10
2156,Debit Card,0.84,1,1.83,3
6412,Pay on Delivery,0.95,5,0.42,9
6366,UPI,0.9,5,1.16,7
693,Pay on Delivery,0.8,5,1.58,6
1479,Net Banking,0.9,3,0.51,0
6397,Amazon Pay Later,0.82,6,0.66,6
8449,Amazon Pay Later,0.93,8,0.2,9
442,Easy Monthly Installments (EMI),0.91,0,1.89,2
2647,Amazon Pay Balance,0.8,2,1.03,4
5210,Debit Card,0.84,9,0.22,7
6534,Net Banking,0.96,8,1.68,5
4678,Pay on Delivery,0.86,4,1.18,7
7212,Net Banking,0.9,5,0.21,4
9928,Easy Monthly Installments (EMI),0.86,7,0.96,9
2646,Easy Monthly Installments (EMI),0.98,8,0.93,8
8211,Amazon Pay Later,0.91,7,0.38,10
9317,Pay on Delivery,0.94,2,0.9,5
7934,Amazon Pay Balance,0.82,9,0.64,10
5477,Amazon Pay Later,0.81,0,1.43,8
7929,Amazon Pay Balance,0.85,4,0.11,3
2081,Credit Card,0.86,6,0.3,1
6090,Net Banking,0.94,1,1.85,7
7397,Easy Monthly Installments (EMI),0.91,0,0.92,4
9740,Credit Card,0.87,3,0.43,1
7798,Pay on Delivery,0.93,2,1.61,5
862,Amazon Pay Later,0.83,3,1.72,2
8347,Debit Card,0.81,0,0.5,0
3495,UPI,0.97,1,1.46,5
905,Debit Card,0.91,0,1.27,10
1270,Debit Card,0.93,2,1.52,7
405,UPI,0.86,3,1.6,0
9036,Net Banking,0.87,0,1.36,2
9975,Credit Card,0.82,5,1.92,5
9757,Credit Card,0.97,1,1.74,9
1185,Net Banking,0.92,9,0.54,2
8939,UPI,0.82,4,1.84,6
1726,Amazon Pay Balance,0.96,7,0.78,5
8463,Debit Card,0.89,3,1.48,8
5812,Amazon Pay Later,0.95,4,1.71,5
5607,Credit Card,0.8,8,0.93,6
3957,Net Banking,0.81,1,0.2,1
172,Amazon Pay Later,0.83,1,1.9,9
8466,Easy Monthly Installments (EMI),0.84,5,0.24,3
2307,UPI,0.95,5,0.76,4
9351,Amazon Pay Later,0.94,2,1.23,1
9899,Pay on Delivery,0.92,8,0.32,10
9964,Amazon Pay Later,0.98,0,1.69,9
422,Pay on Delivery,0.85,2,0.49,9
5541,Debit Card,0.98,7,1.97,9
9402,UPI,0.98,7,1.84,6
4676,Amazon Pay Later,0.89,3,1.25,3
9083,Credit Card,0.82,7,1.35,8
6749,UPI,0.95,9,1.11,7
6104,Credit Card,0.87,7,0.84,9
1474,Net Banking,0.96,0,0.77,8
3244,Net Banking,0.83,2,1.79,7
2182,Easy Monthly Installments (EMI),0.91,0,1.2,4
9642,Amazon Pay Balance,0.9,1,1.66,8
3097,Net Banking,0.82,3,1.08,4
6647,Amazon Pay Later,0.87,2,0.68,7
9783,UPI,0.82,5,0.27,3
5883,Net Banking,0.89,4,0.72,4
5983,Credit Card,0.97,4,1.77,10
5799,Amazon Pay Later,0.85,9,1.45,3
9628,Net Banking,0.95,6,1.59,1
8416,Pay on Delivery,0.84,6,1.57,3
8412,Pay on Delivery,0.93,8,0.33,10
9847,Debit Card,0.98,7,0.4,4
8457,Credit Card,0.86,2,0.7,5
9146,Easy Monthly Installments (EMI),0.98,1,0.67,3
4525,Easy Monthly Installments (EMI),0.9,0,0.23,10
6560,Easy Monthly Installments (EMI),0.86,9,0.39,9
7621,Credit Card,0.98,5,1.73,3
2775,Easy Monthly Installments (EMI),0.81,3,1.22,5
5674,Amazon Pay Balance,0.81,2,0.75,6
3125,Debit Card,0.92,1,1.1,6
8672,Amazon Pay Balance,0.96,1,0.6,3
1354,Pay on Delivery,0.95,3,1.21,4
9082,Net Banking,0.82,0,0.24,2
3855,Debit Card,0.99,5,1.82,4
8135,Credit Card,0.94,9,0.56,9
925,Amazon Pay Balance,0.99,4,1.66,4
2171,Amazon Pay Later,0.87,9,1.35,3
5507,Debit Card,0.94,8,1.09,5
2396,Credit Card,0.97,1,1.87,4
8221,UPI,0.88,8,0.4,7
8227,Debit Card,0.99,8,0.33,1
5516,Debit Card,0.85,9,0.71,5
2671,Net Banking,0.86,8,1.68,1
3366,Amazon Pay Later,0.98,9,0.17,5
589,Net Banking,0.99,9,0.55,3
3139,Easy Monthly Installments (EMI),0.86,3,0.91,0
9096,Debit Card,0.83,4,1.45,5
6664,Pay on Delivery,0.95,7,0.67,2
4087,Debit Card,0.99,7,0.95,6
8532,Easy Monthly Installments (EMI),0.92,0,0.74,2
4271,Amazon Pay Later,0.93,9,0.27,9
6020,Amazon Pay Later,0.95,0,1.5,3
9907,Pay on Delivery,0.83,9,0.98,8
557,Pay on Delivery,0.99,5,1.64,6
8023,Amazon Pay Balance,0.87,6,1.42,3
5453,Credit Card,0.93,1,0.21,1
3568,Credit Card,0.89,1,1.05,4
3900,Amazon Pay Balance,0.89,4,1.98,7
6478,Credit Card,0.94,8,0.68,1
7501,Debit Card,1.0,4,1.04,8
1017,Amazon Pay Balance,0.93,7,1.34,4
6471,Amazon Pay Balance,0.96,7,0.48,5
2063,Credit Card,0.81,4,1.43,6
9031,UPI,0.96,7,1.35,8
9830,Pay on Delivery,0.86,7,0.81,6
4322,Credit Card,0.83,4,0.64,3
3497,Net Banking,0.82,4,1.85,4
1814,UPI,0.94,3,0.34,2
6257,Amazon Pay Balance,1.0,0,0.92,0
9644,UPI,0.93,8,1.56,2
2314,Debit Card,0.85,1,0.38,0
9707,Amazon Pay Later,0.84,0,1.87,4
1232,UPI,0.91,5,1.1,6
9838,Net Banking,0.81,4,1.06,8
5832,Amazon Pay Later,0.88,0,0.91,3
3000,Debit Card,0.93,6,1.75,9
3441,Net Banking,0.99,6,1.9,9
4057,Easy Monthly Installments (EMI),0.89,2,0.82,0
306,Amazon Pay Later,0.84,7,1.13,6
9916,Easy Monthly Installments (EMI),0.96,5,0.7,2
1690,Debit Card,0.95,3,0.8,0
9710,Amazon Pay Later,0.97,9,0.15,3
3918,Amazon Pay Later,0.84,9,1.59,10
7081,Credit Card,0.88,9,1.94,8
8612,Net Banking,1.0,2,1.56,5
2937,Pay on Delivery,0.83,0,1.08,5
3863,Net Banking,0.93,1,1.67,6
9643,UPI,0.85,1,1.73,0
5650,Easy Monthly Installments (EMI),0.9,4,1.13,4
3262,Easy Monthly Installments (EMI),0.96,3,1.88,3
9357,Net Banking,0.9,1,0.16,3
1820,Net Banking,0.96,8,0.12,6
1343,Amazon Pay Later,0.89,6,0.25,1
5561,Easy Monthly Installments (EMI),1.0,7,0.21,4
2227,Amazon Pay Balance,0.89,7,0.91,6
1080,Pay on Delivery,0.83,1,1.89,2
4207,Credit Card,0.88,4,1.38,1
6281,Pay on Delivery,0.95,2,1.35,0
7236,UPI,0.97,9,0.83,4
814,Pay on Delivery,0.89,8,1.11,4
5090,Credit Card,0.92,8,0.68,3
2032,UPI,0.97,5,1.08,7
8515,Debit Card,0.96,3,1.52,1
9096,Amazon Pay Later,0.93,7,1.16,3
9734,Net Banking,0.96,4,0.9,4
5912,Net Banking,0.92,2,1.71,8
2654,Amazon Pay Balance,0.8,7,0.65,2
3341,Pay on Delivery,0.81,5,1.01,0
7877,Easy Monthly Installments (EMI),1.0,4,1.96,3
1142,Easy Monthly Installments (EMI),0.83,0,1.94,9
9042,Credit Card,0.88,2,0.11,5
8559,Credit Card,0.99,6,1.11,6
2898,Credit Card,0.84,2,0.74,3
9282,Easy Monthly Installments (EMI),0.97,0,0.65,3
4042,Net Banking,0.96,7,1.23,5
2039,Easy Monthly Installments (EMI),1.0,6,0.95,0
4271,Credit Card,0.86,4,1.49,4
4684,Amazon Pay Later,0.86,9,0.15,10
495,UPI,0.98,4,1.86,2
7117,Net Banking,0.85,5,1.18,7
1785,Amazon Pay Later,0.91,6,1.4,4
3511,Debit Card,0.94,2,1.25,6
3787,Pay on Delivery,0.85,3,1.98,7
5267,Amazon Pay Later,0.99,0,1.97,7
9191,Pay on Delivery,0.93,6,1.26,1
5429,Amazon Pay Later,0.81,9,1.4,1
6682,Debit Card,0.83,1,1.28,9
6894,Amazon Pay Later,0.84,6,0.69,4
9644,UPI,0.85,5,0.47,2
9944,Net Banking,0.95,3,0.87,9
4659,Pay on Delivery,0.82,1,1.4,0
7083,Amazon Pay Balance,0.87,6,0.21,7
6870,Easy Monthly Installments (EMI),0.98,6,1.08,5
7608,Debit Card,0.91,4,0.88,2
7670,Pay on Delivery,0.85,8,1.1,7
6220,Net Banking,0.99,2,1.73,10
4535,Credit Card,0.85,8,0.19,0
5980,Pay on Delivery,0.98,4,1.55,2
8891,UPI,0.95,1,1.37,8
1313,Amazon Pay Balance,0.95,8,0.49,5
2963,UPI,0.95,0,1.49,0
2939,Pay on Delivery,0.9,0,1.04,8
3198,UPI,0.96,6,1.01,6
5297,Credit Card,0.97,2,1.02,0
7205,Amazon Pay Balance,0.87,7,1.9,0
5731,Easy Monthly Installments (EMI),0.88,6,1.89,4
127,UPI,0.98,6,1.84,10
5603,Credit Card,0.9,0,1.78,3
1192,Debit Card,0.97,0,0.17,7
2640,Credit Card,0.93,1,0.86,1
1367,Amazon Pay Later,0.92,1,1.8,5
9212,Pay on Delivery,0.81,4,1.53,7
6454,Net Banking,0.86,8,0.97,0
6672,Pay on Delivery,0.9,6,1.57,2
6684,Pay on Delivery,0.92,1,0.5,0
4540,Credit Card,0.93,4,1.24,6
8877,Credit Card,0.94,4,1.11,0
2888,Credit Card,0.93,7,1.19,8
9655,Pay on Delivery,0.97,8,1.47,7
4087,Easy Monthly Installments (EMI),0.86,7,1.9,10
2262,UPI,0.93,1,0.6,2
4181,Easy Monthly Installments (EMI),0.81,3,1.54,3
2842,Amazon Pay Balance,0.9,1,1.33,8
9960,Credit Card,0.85,5,1.42,9
6041,Credit Card,0.88,3,0.91,5
3561,Amazon Pay Later,0.87,6,1.89,4
4759,Amazon Pay Later,0.81,1,1.01,4
627,Debit Card,0.89,8,0.33,0
5015,Debit Card,1.0,4,1.39,0
1376,Amazon Pay Later,0.86,0,0.34,2
1182,Amazon Pay Balance,0.95,2,0.71,1
5709,Debit Card,0.91,3,0.53,9
491,Net Banking,0.87,2,1.12,0
3730,Net Banking,0.82,5,0.76,4
5975,Amazon Pay Balance,0.84,5,0.4,10
3535,Amazon Pay Later,0.96,9,1.6,2
3297,Debit Card,0.86,6,0.99,6
1941,Credit Card,0.83,8,0.96,7
5015,Amazon Pay Later,0.87,9,1.78,9
1883,Debit Card,0.92,8,1.12,5
4909,Amazon Pay Balance,0.94,6,1.45,4
2988,Net Banking,0.88,0,0.72,9
5586,Pay on Delivery,0.9,2,1.17,4
3160,Amazon Pay Balance,0.89,4,1.48,0
4531,Pay on Delivery,0.8,9,0.66,5
682,Debit Card,0.88,5,1.41,5
5255,Amazon Pay Balance,0.92,5,1.18,2
1074,Debit Card,0.91,4,0.92,3
2388,Debit Card,0.95,5,1.45,3
2694,Pay on Delivery,0.93,8,0.7,5
9563,Amazon Pay Balance,0.86,0,1.46,7
4341,UPI,0.85,0,1.15,8
2157,Credit Card,0.89,8,0.57,8
7967,Amazon Pay Later,0.95,7,1.37,4
2581,Net Banking,0.82,8,1.78,7
7258,Credit Card,0.99,6,0.69,7
2160,Amazon Pay Later,0.91,9,1.64,9
6773,Amazon Pay Later,0.86,5,0.74,3
1628,Net Banking,0.94,8,1.66,3
8220,Credit Card,0.81,1,0.2,2
7081,Net Banking,0.9,3,0.11,4
1986,Debit Card,0.9,1,0.32,7
9714,Net Banking,0.83,5,1.76,7
8489,Pay on Delivery,0.97,0,1.11,8
2182,Pay on Delivery,0.96,6,1.23,0
2297,Amazon Pay Balance,0.83,6,1.7,3
7165,UPI,0.87,6,0.2,5
2598,UPI,0.82,3,0.84,4
902,UPI,0.97,7,1.32,3
6061,Credit Card,0.86,4,0.87,10
9291,Pay on Delivery,0.89,1,0.16,2
1678,Credit Card,0.86,4,1.34,1
2882,Debit Card,0.86,9,0.84,8
5623,Easy Monthly Installments (EMI),0.95,8,0.14,9
8053,UPI,0.95,9,0.42,2
1379,Debit Card,0.9,0,0.51,3
1249,Pay on Delivery,0.93,1,1.07,0
5651,Easy Monthly Installments (EMI),0.9,9,0.45,0
6080,UPI,0.81,7,0.79,9
9457,Credit Card,0.81,4,1.53,8
7037,Easy Monthly Installments (EMI),0.88,8,1.63,10
6488,Amazon Pay Balance,0.95,5,1.61,3
1059,Amazon Pay Balance,0.98,7,1.42,9
2049,Amazon Pay Balance,0.81,0,1.13,3
6116,Net Banking,0.87,8,1.15,5
4249,Amazon Pay Balance,0.84,8,1.91,1
2477,Amazon Pay Later,0.96,2,1.77,5
4604,UPI,0.97,0,1.33,6
3554,Amazon Pay Balance,0.84,7,0.99,0
9954,Easy Monthly Installments (EMI),0.94,7,1.49,7
221,Pay on Delivery,0.95,8,0.22,5
4819,Amazon Pay Later,0.84,5,1.89,8
7193,Amazon Pay Later,0.89,8,1.14,3
4624,Amazon Pay Later,0.92,9,1.06,10
7350,Debit Card,0.81,8,0.65,1
5619,Easy Monthly Installments (EMI),0.88,3,0.11,8
9857,Debit Card,0.83,4,0.22,7
7210,Amazon Pay Later,0.91,5,0.6,1
4577,Net Banking,0.97,5,1.13,7
1872,Amazon Pay Balance,0.9,9,0.26,10
7916,Pay on Delivery,0.81,1,1.95,7
1463,UPI,0.81,3,0.88,4
5522,Easy Monthly Installments (EMI),0.92,8,0.7,6
8537,Net Banking,0.87,6,1.1,6
8237,Credit Card,0.91,8,0.22,3
7814,Debit Card,0.83,5,1.72,5
2069,Amazon Pay Balance,0.96,6,0.97,9
5754,Amazon Pay Balance,0.97,8,0.44,5
7238,Credit Card,0.98,3,0.41,5
7017,Credit Card,0.86,8,0.79,8
6192,Easy Monthly Installments (EMI),0.93,2,1.19,1
1515,Amazon Pay Balance,0.86,7,0.89,9
2599,Credit Card,0.95,2,1.23,7
1002,Amazon Pay Balance,0.82,2,1.44,7
1034,Net Banking,0.95,2,1.52,0
6900,Easy Monthly Installments (EMI),0.89,8,0.86,10
8466,Pay on Delivery,0.97,9,1.46,1
5052,Credit Card,0.95,2,0.37,3
9972,Net Banking,0.88,5,1.07,4
4477,Net Banking,0.98,3,0.24,4
479,Credit Card,0.86,1,0.56,5
516,Easy Monthly Installments (EMI),0.99,2,1.21,6
1192,Amazon Pay Balance,0.95,4,1.51,0
6298,Pay on Delivery,1.0,9,0.28,6
9604,Amazon Pay Later,0.81,3,0.49,5
272,Amazon Pay Balance,0.85,4,1.98,4
8335,UPI,0.95,0,0.74,5
7779,Credit Card,0.98,3,0.64,10
6009,Debit Card,0.81,9,0.26,7
7988,Easy Monthly Installments (EMI),0.8,2,1.42,5
3333,Credit Card,0.85,1,1.07,4
788,UPI,0.97,6,0.4,5
6223,Net Banking,0.95,9,1.3,8
9874,Debit Card,0.87,8,1.1,0
623,Debit Card,0.8,0,1.17,2
3842,Amazon Pay Balance,0.91,6,1.99,2
3677,Amazon Pay Later,0.85,0,0.15,8
2573,Amazon Pay Balance,0.95,4,1.84,2
6916,Easy Monthly Installments (EMI),0.89,0,1.7,5
5034,Debit Card,0.94,2,0.89,8
7789,Pay on Delivery,0.97,7,1.77,9
5215,Pay on Delivery,0.91,3,1.33,4
4713,Debit Card,0.87,0,1.79,9
67,Pay on Delivery,0.95,0,1.23,10
7534,Pay on Delivery,0.85,7,0.51,8
4617,Amazon Pay Later,0.98,7,1.19,8
1141,Easy Monthly Installments (EMI),0.81,3,0.44,5
5731,Credit Card,0.97,3,0.37,7
7466,Amazon Pay Later,0.82,9,1.34,8
9380,Net Banking,0.81,1,1.9,8
4472,Amazon Pay Balance,0.87,1,1.22,7
3340,Pay on Delivery,0.99,5,1.61,3
549,Credit Card,1.0,7,0.42,7
7676,Amazon Pay Balance,0.84,6,1.34,1
8265,Pay on Delivery,0.83,6,1.49,2
199,Amazon Pay Later,0.87,2,0.18,8
9974,Credit Card,0.87,1,0.28,9
572,Amazon Pay Later,0.95,9,1.59,3
791,Net Banking,0.89,6,0.94,1
